gvkey,datadate,gvkey,indfmt,datafmt,consol,popsrc,acctstd,acqmeth,bspr,compst,curcd,final,fyear,fyr,ismod,pddur,scf,src,stalt,upd,datadate,fdate,pdate,accli,acco,aco,acofs,acox,acoxfs,acqdisn,acqdiso,act,adpac,am,amdc,ao,aoloch,aox,ap,apalch,apch,apdpfs,apfs,apo,apofs,aqc,artfs,asdis,asinv,at,atoch,autxr,bcef,bct,ca,capcst,capfl,capr1,capr2,capr3,caprt,caps,capx,capxfi,ceq,cfbd,cfere,cflaoth,cfo,cfpdo,cga,ch,che,cheb,chech,chee,chefs,chenfd,chfs,chs,cmp,cogs,crvnli,cshr,cstk,custadv,dbtb,dbte,dc,dcsfd,dcufd,dd1,dd1fs,dfpac,dfxa,dispoch,dlc,dlcch,dlcfs,dltis,dltr,dltt,do,doc,dp,dpact,dpc,dpdc,dpltb,dpsc,dpstb,dptb,dptc,dptic,dv,dvc,dvp,dvpdp,dvrec,dvrre,dvsco,dvt,ea,ebit,ebitda,eiea,eieac,emp,eqdivp,ero,exre,exres,exreu,fatb,fate,fatl,fatp,fca,fdfr,fea,fel,ffs,fiao,fincf,fininc,finle,finre,finvao,fopo,fsrco,fsrcopo,fsrcopt,fsrct,fuseo,fuset,gdwl,iaeq,iafxi,ialoi,ialti,iamli,iaoi,iapli,iarei,iassi,iasti,iati,ib,ibc,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intand,intanp,intc,intfact,intfl,intiact,intoact,intpd,intpn,intrc,invch,invdsp,invfg,invo,invrm,invsvc,invt,invtfs,invwip,iobd,ioi,iore,ip,ipti,isgr,isgt,isgu,isoth,ist,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,ivstfs,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcofs,lcox,lct,lctfs,lcuacu,liqresn,liqreso,lndep,lninc,lnmd,lnrep,lo,lse,lt,ltdch,ltdlch,ltlo,mib,mibn,mibt,mic,mii,miseq,mtl,ncfliq,neqmi,nio,nit,noasub,nopi,np,npanl,npaore,nparl,npat,npfs,oancf,oancfc,oancfd,oiadp,oibdp,onbalb,onbale,opprft,pacqp,pcl,pi,pliach,ppegt,ppent,prc,prodv,prosai,prstkc,prv,psfix,pstk,pstkn,pstkr,ptran,purtshr,pvon,pvt,radp,ragr,rari,rati,rawmsm,rcl,re,recch,recco,reccofs,rect,rectfs,rectr,rectrfs,revt,ris,rlri,rlt,rpag,rv,rvbci,rvbpi,rvbti,rveqt,rvlrv,rvri,rvsi,rvti,rvupi,rvutx,saa,sal,sale,sbdc,sc,sco,seq,shrcap,siv,spi,sppch,sppiv,ssnp,sstk,stbo,stfixa,stinv,stio,stkch,subdis,subpur,tdsg,tdst,teq,transa,tsca,tstk,tstlta,tx,txc,txdb,txdc,txdi,txditc,txo,txop,txp,txpd,txpfs,txt,txw,ui,unl,unnp,vpac,vpo,wcap,wcapch,wcapchc,wcapopc,wcaps,wcapsa,wcapsu,wcapt,wcapu,xacc,xaccfs,xago,xagt,xcom,xcomi,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xivi,xivre,xlr,xnitb,xobd,xoi,xopr,xopro,xore,xpp,xppfs,xpr,xrd,xrent,xs,xsga,xstf,xstfo,xstfws,xt,iid,exchg,isin,sedol,ajexi,curcdi,cshoi,cshpria,epsexcon,epsexnc,epsincon,epsinnc,icapi,nicon,ninc,pv,tstkni,conm,costat,fic,loc,naicsh,sich,rank,au,auop
015862,1993-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1993,12,,12,,3,,3,1993-12-31,,,,0.0,,,,,,,,,0.0,,195041.0,,59286.0,130437.0,,,,,,,,507933.0,,,4817602.0,,0.0,0.0,1514828.0,0.0,,,,,,,,,,680908.0,0.0,0.0,,0.0,0.0,0.0,367.0,,,,,,,,0.0,0.0,,1376593.0,,111476.0,,,,11666.0,,,,,58713.0,2024.0,,123953.0,,,,,77508.0,0.0,,2024.0,68200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15050.0,10506.0,0.0,,0.0,0.0,25556.0,0.0,116972.0,118996.0,0.0,,1.754,,-41865.0,,,,,73250.0,0.0,109171.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,2626939.0,,64175.0,,139243.0,,723745.0,0.0,2626939.0,3554102.0,41865.0,,0.0,,869484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,-2160.0,0.0,0.0,1638355.0,0.0,0.0,0.0,0.0,0.0,,2273.0,,,0.0,385435.0,,251969.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,113196.0,4817602.0,4016494.0,,,,38613.0,,38613.0,,-544.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,116972.0,118996.0,,,,,0.0,92985.0,,0.0,114221.0,0.0,0.0,,,,,72455.0,72455.0,0.0,0.0,,,104505.0,72366.0,0.0,62890.0,135256.0,,0.0,,,,,,,,,2023208.0,1578.0,,163990.0,0.0,,4208.0,1427006.0,1431214.0,578406.0,,0.0,0.0,3302905.0,495098.0,0.0,0.0,0.0,,0.0,0.0,0.0,762495.0,,,-3509.0,,,0.0,,,,,,,,,0.0,0.0,,158.0,,0.0,9132.0,,,,,,,,,,,,51664.0,,0.0,0.0,41865.0,91326.0,158370.0,,,,,,,,,,,,,,0.0,221896.0,0.0,,0.0,,,0.0,0.0,,,20478.0,,10463.0,0.0,,,0.0,147789.0,,,0.0,114957.0,,,,,11260.0,,,,,1926714.0,02W,209,IT0004810054,B7SF135,0.14733835,ITL,55.738,,,,,,111476.0,,,2000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,1
015862,1994-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1994,12,,12,,3,,3,1994-12-31,,,,0.0,,,,,,,,,0.0,,77163.0,,52989.0,141121.0,,,,,,,,686568.0,,,5430058.0,,0.0,0.0,1600700.0,0.0,,,,,,,,,,703430.0,0.0,0.0,,0.0,0.0,0.0,439.0,,,,,,,,0.0,0.0,,1490474.0,,111476.0,,,,17769.0,,,,,69381.0,5655.0,,,,,,,175667.0,0.0,,5655.0,76996.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15050.0,10506.0,0.0,,0.0,0.0,25556.0,0.0,127825.0,133480.0,0.0,,1.761,,-45544.0,,,,,79153.0,0.0,137167.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,3002979.0,52672.0,62469.0,,99224.0,9797.0,830137.0,0.0,3002979.0,3994809.0,45544.0,,0.0,,989157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,-13011.0,0.0,0.0,1804221.0,0.0,0.0,0.0,0.0,0.0,,9434.0,,,0.0,362951.0,,318211.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,114608.0,5430058.0,4616167.0,,,,37605.0,,37605.0,,-462.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,127825.0,133480.0,,,,,0.0,105558.0,,0.0,139324.0,0.0,0.0,,,,,72455.0,72455.0,0.0,0.0,,,128569.0,60062.0,0.0,84101.0,144163.0,,0.0,,,,,,,,,2137610.0,-16551.0,,177718.0,0.0,,5345.0,1848734.0,1854079.0,592329.0,,0.0,0.0,3878484.0,533931.0,0.0,0.0,0.0,,0.0,0.0,0.0,776286.0,,,4380.0,,,0.0,,,,,,,,,0.0,0.0,,26.0,,0.0,401.0,,,,,,,,,,,,60476.0,,0.0,0.0,45544.0,127700.0,181077.0,,,,,,,,,,,,,,0.0,223482.0,0.0,,0.0,,,0.0,0.0,,,26647.0,,9047.0,0.0,,,0.0,168889.0,,,0.0,6004.0,,,,,7667.0,,,,,2036432.0,02W,209,IT0004810054,B7SF135,0.14733835,ITL,55.738,,,,,,111476.0,,,2000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,1
015862,1995-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1995,12,,12,,3,,3,1995-12-31,,,,0.0,,,,,,,,,,,17181.0,,1623.0,111638.0,,,,,,,,603971.0,,,5968142.0,,0.0,0.0,1739857.0,0.0,,,,,,,,,,751676.0,0.0,0.0,,0.0,0.0,0.0,375.0,,,,,,,,0.0,0.0,,1511452.0,,111476.0,,,,9483.0,,,,,71164.0,6481.0,,,,,,,124138.0,0.0,,,78794.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15607.0,10868.0,0.0,,0.0,0.0,26475.0,0.0,151044.0,,0.0,,1.473,,-71941.0,,,,,75838.0,0.0,128517.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,3380721.0,53824.0,70671.0,,206761.0,16847.0,903120.0,0.0,3380721.0,4561273.0,71941.0,,0.0,,981585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4820.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,-950.0,0.0,0.0,1841008.0,0.0,0.0,0.0,0.0,0.0,,5543.0,,,0.0,438346.0,,443723.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,116274.0,5968142.0,5109921.0,,,,33316.0,,33316.0,,260.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,151044.0,,,,,,0.0,130428.0,,0.0,125561.0,0.0,0.0,,,,,72455.0,72455.0,0.0,0.0,,,135168.0,44634.0,0.0,95440.0,140074.0,,0.0,,,,,,,,,2308389.0,29985.0,,166479.0,0.0,,7860.0,2360338.0,2368198.0,635452.0,,0.0,0.0,4456224.0,576574.0,0.0,0.0,0.0,,0.0,0.0,0.0,824905.0,,,1936.0,,,0.0,,,,,,,,,0.0,0.0,,5522.0,,0.0,774.0,,,,,,,,,,,,58227.0,,0.0,0.0,71941.0,125388.0,312792.0,,,,,,,,,,,,,,0.0,239348.0,0.0,,0.0,,,0.0,0.0,,,22552.0,,12575.0,0.0,,,0.0,162025.0,,,0.0,5301.0,,,,,3540.0,,,,,2179897.0,02W,209,IT0004810054,B7SF135,0.14733835,ITL,55.738,,,,,,111476.0,,,2000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,4
015862,1996-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1996,12,,12,,3,,3,1996-12-31,,,,0.0,,,,,,,,,,,137334.0,,22922.0,132527.0,,,,,,,,525377.0,,,7025221.0,,0.0,0.0,1881380.0,0.0,,,,,,,,,,1021048.0,0.0,0.0,,0.0,0.0,0.0,307.0,,,,,,,,0.0,0.0,,1613579.0,,156067.0,,,,16193.0,,,,,71578.0,7988.0,,,,,,,167527.0,0.0,,,86365.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18728.0,13187.0,0.0,,0.0,0.0,31915.0,0.0,150231.0,,0.0,,1.463,,-58319.0,,,,,80927.0,0.0,128576.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,4222897.0,53317.0,79049.0,,178906.0,25732.0,1034644.0,0.0,4222897.0,5515496.0,58319.0,,0.0,,1315239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7811.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,5987.0,0.0,0.0,1996890.0,0.0,0.0,0.0,0.0,0.0,,5918.0,,,0.0,483317.0,,468560.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,89046.0,7025221.0,5877509.0,,,,25227.0,,25227.0,,750.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,150231.0,,,,,,0.0,121744.0,,0.0,123138.0,0.0,0.0,,,,,101437.0,101437.0,0.0,0.0,,,142452.0,55880.0,0.0,119740.0,175620.0,,0.0,,,,,,,,,2483360.0,-2834.0,,184505.0,0.0,,10380.0,2924710.0,2935090.0,868838.0,,0.0,0.0,5161452.0,612783.0,0.0,0.0,0.0,,0.0,0.0,0.0,1122485.0,,,-1865.0,,,0.0,,,,,,,,,0.0,0.0,,-3857.0,,0.0,0.0,,,,,,,,,,,,62675.0,,0.0,0.0,58319.0,140641.0,322001.0,,,,,,,,,,,,,,0.0,257633.0,0.0,,0.0,,,0.0,0.0,,,26622.0,,18070.0,0.0,,,0.0,175321.0,,,0.0,98219.0,,,,,725.0,,,,,2359751.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,156.067,,,,,,156067.0,,,1000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,4
015862,1997-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1997,12,,12,,3,,3,1997-12-31,,,,0.0,,,,,,,,,,,143159.0,,29652.0,64417.0,,,,,,,,1130659.0,,,7743103.0,,0.0,0.0,2116134.0,0.0,,,,,,,,,,1015841.0,0.0,0.0,,0.0,0.0,0.0,616.0,,,,,,,,0.0,0.0,,1725412.0,,156135.0,,,,20036.0,,,,,72075.0,9171.0,,,,,,,85086.0,0.0,,,92315.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21860.0,15228.0,0.0,,0.0,0.0,37088.0,0.0,123437.0,,0.0,,1.503,,-48168.0,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,,4289790.0,52245.0,84258.0,,197635.0,32013.0,1038032.0,0.0,4289790.0,5609715.0,48168.0,,0.0,,1231682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12210.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,270936.0,0.0,0.0,2196055.0,0.0,0.0,0.0,0.0,0.0,,16946.0,,,,526589.0,,466193.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,151273.0,7743103.0,6595514.0,,,,29268.0,,29268.0,,753.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,123437.0,,,,,,0.0,104202.0,,0.0,105187.0,0.0,0.0,,,,,101487.0,101487.0,0.0,0.0,,,126201.0,27601.0,0.0,175688.0,203289.0,,0.0,,,,,,,,,2994818.0,1238.0,,198337.0,0.0,,11829.0,3571179.0,3583008.0,861931.0,,0.0,0.0,5970200.0,661780.0,0.0,0.0,0.0,,0.0,0.0,0.0,1118321.0,,,2530.0,,,0.0,,,,,,,,,0.0,0.0,,-1232.0,,0.0,993.0,,,,,,,,,,,,55281.0,,0.0,0.0,48168.0,93158.0,356089.0,,,,,,,,,,,,,,0.0,302112.0,0.0,,0.0,,,0.0,0.0,,,21765.0,,45978.0,0.0,,,0.0,404536.0,,,0.0,92478.0,,,,,2621.0,,,,,2893146.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,156.135,,,,,,156135.0,,,1000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,1
015862,1998-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1998,12,,12,,3,,3,1998-12-31,,,,0.0,,,,,,,,,,,126661.0,,27501.0,30626.0,,,,,,,,598914.0,,,9718653.0,,0.0,0.0,2756368.0,0.0,,,,,,,,,,1040581.0,0.0,0.0,,0.0,0.0,0.0,165392.0,,,,,,,,0.0,0.0,,2003987.0,,156206.0,,,,4184.0,,,,,71184.0,1303.0,,,,,,,56036.0,0.0,,,98947.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9373.0,7111.0,0.0,,0.0,0.0,16484.0,0.0,67850.0,,0.0,,1.558,,-62250.0,,,,,87030.0,0.0,113366.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,57361.0,77553.0,5491270.0,2516.0,77749.0,38536.0,548489.0,36697.0,939102.0,0.0,5568823.0,7134163.0,62250.0,,0.0,,1256645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,66282.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,7567.0,0.0,0.0,2819559.0,0.0,0.0,0.0,0.0,0.0,,105254.0,,,0.0,538231.0,,511624.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,198804.0,9718653.0,8511669.0,,,,58481.0,,58481.0,,265.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,67850.0,,,,,,0.0,118647.0,,0.0,101449.0,0.0,0.0,,,,,101547.0,101547.0,0.0,0.0,,,134418.0,51797.0,0.0,121010.0,629834.0,,0.0,,,,,,,,,3482097.0,116740.0,457027.0,206847.0,0.0,,15014.0,4735113.0,4750127.0,891367.0,,0.0,65203.0,7571885.0,752568.0,0.0,313150.0,313053.0,,0.0,0.0,0.0,1148503.0,,,55296.0,,,0.0,,,,,,,,,0.0,0.0,,-617.0,,0.0,6375.0,,,,,,,,,,,,56132.0,,0.0,0.0,62250.0,75436.0,330934.0,,,,,,,,,,,,,,0.0,413484.0,0.0,,0.0,,,0.0,0.0,,,4499.0,,79679.0,0.0,,,0.0,108747.0,,,0.0,88601.0,,,,,55969.0,,,,,3418746.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,156.206,,,,,,156206.0,,,1000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,1
015862,1999-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,1999,12,,12,,3,,3,1999-12-31,,,,0.0,,,,,,,,423108.0,,,104663.0,,6412.0,38054.0,,,,,,,,606480.0,,,11415556.0,,0.0,0.0,3218155.0,0.0,,,,,,,,,,1147963.0,0.0,0.0,,0.0,0.0,0.0,273549.0,,,,,,,,0.0,0.0,,2249915.0,,170817.0,,,,1709.0,,,,,74642.0,,,,,,,,64294.0,0.0,,20708.0,81778.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10249.0,28173.0,0.0,,0.0,0.0,38422.0,0.0,84094.0,104802.0,0.0,,1.544,,-73389.0,,,,0.0,92207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,50576.0,201632.0,5572069.0,2112.0,74908.0,32263.0,997180.0,40533.0,963477.0,0.0,5773701.0,7809266.0,73389.0,,0.0,,1395417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50576.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,8152.0,0.0,0.0,3353968.0,0.0,0.0,0.0,0.0,0.0,,156279.0,,,0.0,507189.0,,906083.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,288260.0,11415556.0,10077702.0,,,,65954.0,,65954.0,,2965.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,84094.0,104802.0,,,,,0.0,135700.0,,0.0,10429.0,0.0,0.0,,,,,110912.0,110912.0,0.0,0.0,,0.0,57899.0,36532.0,0.0,169028.0,669558.0,,0.0,,,,,,,,,3968972.0,99663.0,463998.0,216444.0,0.0,,25587.0,5357524.0,5383111.0,990171.0,,0.0,84007.0,8502515.0,785482.0,0.0,910310.0,910236.0,,0.0,0.0,0.0,1271900.0,,,53594.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,0.0,13025.0,,,,,,,,,,,,59346.0,,0.0,0.0,73389.0,79046.0,670758.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,1988.0,1988.0,98795.0,0.0,,,0.0,107602.0,,,0.0,83517.0,,,,,37218.0,,,,,3886866.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,170.817,,,,,,170817.0,,,1000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,4,1
015862,2000-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,2000,12,,12,,3,,3,2000-12-31,,,,0.0,,,,,,,,,,,346988.0,,110858.0,89752.0,,,,,,,,1204727.0,,,28611919.0,,0.0,0.0,5318262.0,0.0,,,,,,,,,,1941407.0,0.0,0.0,,0.0,0.0,0.0,588207.0,,,,,,,,0.0,0.0,,5031012.0,,273316.0,,,,10128.0,,,,,130785.0,,,,,,,,479765.0,0.0,,,133277.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16400.0,12452.0,0.0,,0.0,0.0,28852.0,0.0,110337.0,,0.0,,2.607,,-83877.0,,,,0.0,163446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,853702.0,1188243.0,14288634.0,5863.0,120775.0,44929.0,713104.0,69983.0,1223514.0,0.0,15476877.0,17534270.0,83877.0,,0.0,,2961245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,853702.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,32933.0,0.0,0.0,5780482.0,0.0,0.0,0.0,0.0,0.0,,261546.0,,,0.0,691750.0,,977060.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,498689.0,28611919.0,26123213.0,,,,362242.0,,362242.0,,-130.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,110337.0,,,,,,0.0,183296.0,,0.0,30169.0,0.0,0.0,,,,,177831.0,177831.0,0.0,0.0,,0.0,126228.0,49136.0,0.0,330496.0,1949735.0,,0.0,,,,,,,,,6710538.0,205373.0,1570103.0,721318.0,0.0,,103565.0,12334363.0,12437928.0,1675317.0,,0.0,297297.0,19213215.0,1446978.0,0.0,4996276.0,4994246.0,,0.0,0.0,0.0,2126464.0,,,81883.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,0.0,7226.0,,,,,,,,,,,,99549.0,,0.0,0.0,83877.0,100032.0,615482.0,,,,,,,,,,,,,,0.0,774140.0,0.0,,0.0,,,0.0,0.0,0.0,,8924.0,8924.0,137813.0,0.0,,,0.0,267069.0,,,0.0,218776.0,,,,,102917.0,,,,,6609125.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,273.316,,,,,,273316.0,,,1000.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,6,1
015862,2001-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,ITL,Y,2001,12,,12,,3,,3,2001-12-31,,,,0.0,,,,,,,,899448.0,,,340769.0,,93262.0,57349.0,,,,,,,,1269920.0,,,33295303.0,,0.0,0.0,8182288.0,0.0,,,,,,,,,,1823021.0,0.0,0.0,,0.0,0.0,0.0,1045954.0,,,,,,,,0.0,0.0,,5473299.0,,529311.0,,,,4194.0,,,,,118205.0,,,,,,,,1010132.0,0.0,,,143183.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19156.0,12926.0,8239.0,,0.0,0.0,32082.0,0.0,142451.0,,0.0,,2.631,,-120704.0,,,,,174568.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,826585.0,752025.0,15173286.0,,129000.0,,994999.0,,1218354.0,0.0,15925311.0,18267664.0,120704.0,,0.0,,3466303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,863127.0,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,205626.0,0.0,0.0,8950655.0,0.0,0.0,0.0,0.0,0.0,,478764.0,,,0.0,532347.0,,1629186.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,607966.0,33295303.0,30832884.0,,,,288674.0,,288674.0,,19615.0,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,142451.0,,,,,,0.0,267335.0,,0.0,31385.0,0.0,0.0,,,,,344476.0,344476.0,0.0,0.0,,0.0,142432.0,53199.0,0.0,328867.0,2037210.0,,0.0,,,,,,,,,9803913.0,115285.0,1655144.0,694489.0,0.0,,126146.0,13137963.0,13264109.0,1299958.0,,0.0,332319.0,20633993.0,1564266.0,0.0,7691883.0,7686523.0,,0.0,0.0,0.0,2173745.0,,,161235.0,,,0.0,,,,,,,,,0.0,0.0,,0.0,,0.0,6248.0,,,,,,,,,,,,127016.0,,0.0,0.0,120704.0,205360.0,945062.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,36351.0,36351.0,125276.0,0.0,,,0.0,282398.0,,,0.0,237065.0,,,,,163813.0,,,,,9697813.0,02W,209,IT0004810054,B7SF135,0.0736692,ITL,273.341,,,,,,529311.0,,,1936.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,6,1
015862,2002-12-31,015862,FS,HIST_STD,C,I,DS,,GB,,EUR,Y,2002,12,,12,,3,,3,2002-12-31,,,,0.0,,,,,,,,,,,182.371,,41.015,71.905,,,,,,,,756.305,,,20012.999,,0.0,0.0,5264.472,0.0,,,,,,,,,,1146.797,0.0,0.0,,0.0,0.0,0.0,810.234,,,,,,,,0.0,0.0,,2995.097,,321.26,,,,13.133,,,,,64.354,,,,,,,,354.722,0.0,,,67.041,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.602,0.0,0.0,,0.0,21.298,56.9,0.0,217.707,,0.0,,2.895,,-102.116,,,,0.0,83.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,399.43,447.799,8502.181,4.349,71.235,22.556,1183.265,44.33,520.991,0.0,8949.98,10725.471,102.116,,0.0,,1849.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,399.43,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,53.287,0.0,0.0,5716.376,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,373.314,,953.866,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,249.146,20012.999,18511.171,,,,163.282,,163.282,,18.922,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,217.707,,,,,,0.0,228.609,,0.0,16.199,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,82.761,27.431,0.0,154.227,943.046,,0.0,,,,,,,,,6292.345,149.368,761.388,399.566,0.0,,,,8164.744,832.85,,0.0,174.843,12193.287,858.603,0.0,5161.723,5159.784,,0.0,0.0,184.436,1338.546,,,36.192,,,0.0,,,,,,,,,0.0,0.0,,0.0,,0.0,7.313,,,,,,,,,,,,107.571,,0.0,0.0,102.116,344.706,609.16,,,,,,,,,,,,,,0.0,527.025,0.0,,0.0,,,0.0,0.0,0.0,,25.29,25.29,67.051,0.0,,,0.0,130.544,,,0.0,120.91,,,,,85.546,,,,,6099.928,02W,209,IT0004810054,B7SF135,0.0736692,EUR,321.26,,,,,,321.26,,,1.0,0.0,UNIPOL GRUPPO SPA,A,ITA,ITA,524126.0,6331,1.0,6,1
