gvkey,datadate,revtq,piq,atq,ltq,teqq,iptiq,bctq
015724,2011-06-30,22180.0,1614.0,627407.0,582718.0,44689.0,15322.0,14179.0
015724,2011-09-30,21188.0,644.0,634864.0,589027.0,45837.0,15723.0,14370.0
015724,2011-12-31,24209.0,1102.0,641472.0,594219.0,47253.0,16762.0,15571.0
015724,2012-03-31,24781.0,2235.0,661229.0,610540.0,50689.0,16442.0,15798.0
015724,2012-03-31,24834.0,2245.0,,,,16442.0,15798.0
015724,2012-06-30,24022.0,2074.0,668960.0,618558.0,50402.0,15800.0,15240.0
015724,2012-06-30,23711.0,2099.0,,,,15800.0,15240.0
015724,2012-09-30,24722.0,2181.0,687981.0,633553.0,54428.0,16394.0,15546.0
015724,2012-09-30,24748.0,2202.0,,,,16394.0,15545.0
015724,2012-12-31,26291.0,2141.0,694621.0,638403.0,56218.0,17409.0,16649.0
015724,2012-12-31,26469.0,2173.0,,,,17409.0,16650.0
015724,2013-03-31,25340.0,2678.0,710581.0,655960.0,54621.0,16672.0,15737.0
015724,2013-06-30,24636.0,2499.0,698220.0,647796.0,50424.0,16291.0,15043.0
015724,2013-09-30,25073.0,2277.0,704619.0,653169.0,51450.0,16637.0,15121.0
015724,2013-12-31,26007.0,2189.0,711079.0,658230.0,52849.0,17028.0,15891.0
015724,2014-03-31,24386.0,2607.0,733964.0,677604.0,56360.0,16686.0,15249.0
015724,2014-06-30,25653.0,2732.0,,,,16700.0,15855.0
015724,2014-06-30,25360.0,2733.0,754330.0,696518.0,57812.0,16700.0,15855.0
015724,2014-09-30,25298.0,2319.0,784516.0,723427.0,61089.0,17035.0,15787.0
015724,2014-09-30,,,,,,,
015724,2014-12-31,23593.0,1189.0,805787.0,742085.0,63702.0,17853.0,16688.0
015724,2015-03-31,26942.0,2795.0,878313.0,806813.0,71500.0,18272.0,18943.0
015724,2015-06-30,27434.0,2979.0,841648.0,778137.0,63511.0,17263.0,15854.0
015724,2015-06-30,27266.0,2978.0,,,,17263.0,15854.0
015724,2015-09-30,24574.0,2160.0,835577.0,771451.0,64126.0,17157.0,14455.0
015724,2015-12-31,25416.0,2264.0,848942.0,782843.0,66099.0,17953.0,16515.0
015724,2016-03-31,27060.0,3034.0,866833.0,796497.0,70336.0,17413.0,16897.0
015724,2016-06-30,25690.0,1779.0,889868.0,819080.0,70788.0,17167.0,15923.0
015724,2016-06-30,25613.0,1697.0,,,,17167.0,15928.0
015724,2016-09-30,26766.0,2794.0,903186.0,830050.0,73136.0,17345.0,16444.0
015724,2016-12-31,26533.0,2685.0,883809.0,813417.0,70392.0,18432.0,17065.0
015724,2016-12-31,26683.0,2807.0,,,,18432.0,17093.0
015724,2017-03-31,27140.0,2712.0,894443.0,823784.0,70659.0,17820.0,16691.0
015724,2017-06-30,28684.0,2886.0,887189.0,820127.0,67062.0,17323.0,15400.0
015724,2017-09-30,25419.0,2335.0,892240.0,823863.0,68377.0,17341.0,15788.0
015724,2017-12-31,29792.0,2215.0,901300.0,832698.0,68602.0,18943.0,17766.0
015724,2018-03-31,25918.0,2681.0,886787.0,820890.0,65897.0,17663.0,15541.0
015724,2018-06-30,25852.0,2685.0,896745.0,834103.0,62642.0,17570.0,15909.0
015724,2018-09-30,25658.0,2660.0,902951.0,840463.0,62488.0,17573.0,15443.0
015724,2018-12-31,24381.0,2373.0,897567.0,833888.0,63679.0,18666.0,14948.0
015724,2019-03-31,27921.0,2727.0,950497.0,880269.0,70228.0,19259.0,17511.0
015724,2019-06-30,27381.0,2933.0,973745.0,902103.0,71642.0,18246.0,16733.0
015724,2019-09-30,27649.0,2741.0,1013478.0,935461.0,78017.0,18747.0,16972.0
015724,2019-12-31,29539.0,2676.0,1011185.0,933820.0,77365.0,19662.0,18361.0
015724,2020-03-31,24209.0,1893.0,990385.0,917919.0,72466.0,19642.0,13955.0
015724,2020-06-30,29895.0,2231.0,1018806.0,943442.0,75364.0,18429.0,18843.0
015724,2020-09-30,27802.0,2886.0,1027609.0,949691.0,77918.0,18433.0,17118.0
015724,2020-12-31,35719.0,2594.0,1060012.0,975418.0,84594.0,19210.0,20151.0
015724,2021-03-31,29456.0,3495.0,1068741.0,986626.0,82115.0,19119.0,17658.0
015724,2021-06-30,25928.0,3118.0,1078347.0,996956.0,81391.0,18762.0,16756.0
015724,2021-09-30,28869.0,2950.0,1092570.0,1007198.0,85372.0,19236.0,17314.0
015724,2021-12-31,30437.0,-43.0,1139429.0,1055207.0,84222.0,20539.0,19109.0
015724,2022-03-31,26319.0,1042.0,1100335.0,1026421.0,73914.0,20407.0,14495.0
015724,2022-06-30,23682.0,2316.0,1049969.0,989685.0,60284.0,20721.0,14552.0
015724,2022-06-30,26255.0,2832.0,,,,21648.0,22026.0
015724,2022-09-30,29697.0,3357.0,1048915.0,993152.0,55763.0,21098.0,17123.0
015724,2022-12-31,32912.0,2934.0,1021503.0,966261.0,55242.0,21686.0,19896.0
015724,2022-12-31,25701.0,2949.0,,,,24759.0,9137.0
015724,2023-03-31,23745.0,2915.0,956523.0,895139.0,61384.0,22672.0,14081.0
015724,2023-06-30,29791.0,3022.0,957728.0,898904.0,58824.0,21809.0,24106.0
015724,2023-09-30,24587.0,2802.0,942671.0,881982.0,60689.0,23022.0,14870.0
015724,2023-12-31,36732.0,2843.0,983174.0,919594.0,63580.0,23748.0,15710.0
015513,2000-06-30,,,12356.6,10430.7,,,
015513,2000-12-31,,,12236.0,10287.0,,,
015513,2001-06-30,,,37704.0,33459.0,,,
015513,2001-12-31,,,20902.0,18213.0,,,
015513,2002-06-30,,,,,,,
015513,2002-12-31,,,18244.0,15359.0,,,
015513,2003-06-30,,,22979.0,19899.0,,,
015513,2003-12-31,,,22057.0,18590.0,,,
015513,2004-03-31,1715.0,198.0,23334.0,19680.0,,1111.0,1012.0
015513,2004-03-31,1579.0,228.0,,,,1195.0,1100.0
015513,2004-06-30,1000.0,90.0,23119.0,19382.0,,1129.0,687.0
015513,2004-06-30,1627.0,105.0,,,,1221.0,841.0
015513,2004-09-30,1765.0,164.0,23124.0,19236.0,,1115.0,1050.0
015513,2004-09-30,1498.0,152.0,,,,1139.0,1120.0
015513,2004-12-31,1617.0,38.0,,,,1239.0,1455.0
015513,2004-12-31,1692.0,80.0,22791.0,18836.0,,1282.0,1369.0
015513,2005-03-31,2167.0,91.0,38565.0,34302.0,,1772.0,1740.0
015513,2005-06-30,1543.0,284.0,40184.0,35740.0,,1141.0,1339.0
015513,2005-09-30,1651.0,228.0,41262.0,36654.0,,1259.0,1023.0
015513,2005-12-31,2517.0,249.0,42550.0,37615.0,,1282.0,773.0
015513,2006-03-31,1201.0,206.0,41628.0,36587.0,,1168.0,498.0
015513,2006-06-30,1366.0,218.0,41493.0,36447.0,,1193.0,724.0
015513,2006-09-30,2070.0,342.0,43692.0,38416.0,,1188.0,1107.0
015513,2006-12-31,1913.0,271.0,42992.0,37560.0,,1366.0,967.0
015513,2007-03-31,1843.0,286.0,47402.0,41944.0,,1302.0,935.0
015513,2007-06-30,1914.0,224.0,47487.0,42016.0,,1294.0,728.0
015513,2007-09-30,1877.0,240.0,47064.0,41416.0,,1312.0,1118.0
015513,2007-12-31,1763.0,230.0,47886.0,42440.0,,1437.0,1043.0
015513,2008-03-31,1998.0,117.0,50622.0,45221.0,,1355.0,1017.0
015513,2008-06-30,2068.0,-121.0,48536.0,43391.0,,1347.0,608.0
015513,2008-09-30,2009.0,-31.0,45828.0,40839.0,,1358.0,1108.0
015513,2008-12-31,1131.0,-129.0,45777.0,40977.0,,1470.0,1284.0
015513,2009-03-31,1945.0,74.0,48407.0,43564.0,,1360.0,1159.0
015513,2009-06-30,1891.0,-821.0,49294.0,45067.0,,1311.0,1192.0
015513,2009-09-30,1796.0,-250.0,47815.0,43786.0,,1314.0,1386.0
015513,2009-12-31,2124.0,-419.0,47498.0,43804.0,,1449.0,1220.0
015513,2010-03-31,1804.0,-234.0,47483.0,43980.0,3503.0,1362.0,1643.0
015513,2010-06-30,1801.0,97.0,49203.0,45615.0,3588.0,1344.0,1146.0
015513,2010-09-30,1809.0,-363.0,49669.0,46365.0,3304.0,1352.0,1333.0
015513,2010-12-31,1980.0,-39.0,48149.0,43391.0,4758.0,1423.0,850.0
015513,2011-03-31,1797.0,-113.0,48320.0,43648.0,4672.0,1347.0,924.0
015513,2011-06-30,1752.0,36.0,46523.0,41840.0,4683.0,1320.0,1015.0
015513,2011-09-30,2056.0,-117.0,46829.0,42246.0,4583.0,1355.0,1835.0
015513,2011-12-31,2064.0,-432.0,44913.0,40707.0,4206.0,1474.0,1502.0
015513,2012-03-31,1945.0,101.0,46582.0,42295.0,4287.0,1424.0,1382.0
015513,2012-06-30,1790.0,118.0,46621.0,42255.0,4366.0,1412.0,1062.0
015513,2012-09-30,1809.0,77.0,44012.0,39586.0,4426.0,1437.0,1214.0
015513,2012-12-31,2166.0,125.0,42559.0,38053.0,4506.0,1496.0,1106.0
015513,2012-12-31,2166.0,125.0,,,,1496.0,1106.0
015513,2013-03-31,1833.0,22.0,41870.0,37332.0,4538.0,1499.0,1197.0
015513,2013-06-30,1819.0,116.0,41693.0,37176.0,4517.0,1449.0,767.0
015513,2013-09-30,1790.0,175.0,39291.0,34633.0,4658.0,1471.0,1081.0
015513,2013-12-31,1884.0,54.0,39580.0,34895.0,4685.0,1540.0,1742.0
015513,2013-12-31,1735.0,39.0,,,,1540.0,1742.0
015513,2014-03-31,2127.0,73.0,39434.0,34684.0,4750.0,1629.0,1739.0
015513,2014-03-31,2129.0,75.0,,,,1629.0,1739.0
015513,2014-06-30,1907.0,175.0,38708.0,33839.0,4869.0,1544.0,1313.0
015513,2014-06-30,1908.0,176.0,,,,1544.0,1313.0
015513,2014-09-30,1765.0,49.0,,,,1488.0,1321.0
015513,2014-09-30,1765.0,50.0,38818.0,34062.0,4756.0,1488.0,1321.0
015513,2014-12-31,2651.0,83.0,39078.0,34231.0,4847.0,1640.0,1215.0
015513,2014-12-31,2699.0,81.0,,,,1640.0,1215.0
015513,2015-03-31,1981.0,202.0,38193.0,33202.0,4991.0,1665.0,1564.0
015513,2015-03-31,1983.0,177.0,,,,1667.0,1584.0
015513,2015-06-30,1932.0,104.0,36915.0,31920.0,4995.0,1557.0,585.0
015513,2015-06-30,1936.0,98.0,,,,1561.0,573.0
015513,2015-09-30,1831.0,230.0,37151.0,31981.0,5170.0,1525.0,785.0
015513,2015-09-30,1834.0,220.0,,,,1528.0,784.0
015513,2015-12-31,1429.0,116.0,35083.0,29851.0,5232.0,1607.0,1360.0
015513,2015-12-31,1451.0,150.0,,,,1616.0,1346.0
015513,2016-03-31,1875.0,234.0,35913.0,30638.0,5275.0,1583.0,1274.0
015513,2016-06-30,1829.0,249.0,35900.0,30995.0,4905.0,1560.0,1269.0
015513,2016-09-30,1798.0,334.0,35192.0,30081.0,5111.0,1540.0,1113.0
015513,2016-12-31,2370.0,216.0,34859.0,29659.0,5200.0,1626.0,1165.0
015513,2017-03-31,1963.0,272.0,35751.0,30391.0,5360.0,1665.0,1308.0
015513,2017-06-30,1859.0,271.0,35034.0,30350.0,4684.0,1593.0,1367.0
015513,2017-09-30,1889.0,345.0,34945.0,30060.0,4885.0,1590.0,1196.0
015513,2017-12-31,2208.0,135.0,34654.0,29718.0,4936.0,1703.0,1334.0
015513,2018-03-31,2143.0,223.0,35454.0,30463.0,4991.0,1859.0,1245.0
015513,2018-06-30,2217.0,138.0,39065.0,34460.0,4605.0,1761.0,1360.0
015513,2018-09-30,2032.0,230.0,38852.0,34136.0,4716.0,1768.0,1325.0
015513,2018-12-31,1453.0,84.0,39025.0,34277.0,4748.0,1890.0,1229.0
015513,2019-03-31,2183.0,225.0,41556.0,36647.0,4909.0,1905.0,1920.0
015513,2019-06-30,2023.0,145.0,41993.0,37459.0,4534.0,1729.0,1529.0
015513,2019-09-30,2475.0,162.0,43530.0,38932.0,4598.0,1770.0,1747.0
015513,2019-12-31,3107.0,37.0,41798.0,37222.0,4576.0,1811.0,1177.0
015513,2020-03-31,1937.0,41.0,42599.0,38033.0,4566.0,1785.0,925.0
015513,2020-06-30,837.0,271.0,42645.0,37789.0,4856.0,869.0,806.0
015513,2020-09-30,2186.0,300.0,42711.0,37611.0,5100.0,1697.0,1417.0
015513,2020-09-30,1371.0,235.0,,,,1342.0,905.0
015513,2020-12-31,2138.0,222.0,32780.0,27613.0,5167.0,1774.0,1565.0
015513,2020-12-31,1288.0,181.0,,,,1117.0,783.0
015513,2021-03-31,1451.0,107.0,31603.0,27565.0,4038.0,1261.0,929.0
015513,2021-06-30,1372.0,219.0,30164.0,27021.0,3143.0,1292.0,747.0
015513,2021-09-30,1387.0,174.0,30124.0,26853.0,3271.0,1317.0,936.0
015513,2021-12-31,1185.0,198.0,42235.0,28529.0,13706.0,1304.0,865.0
015513,2022-03-31,1578.0,-208.0,26037.0,11959.0,14078.0,1329.0,1035.0
015513,2022-03-31,1443.0,-237.0,,,,1358.0,785.0
015513,2022-06-30,2602.0,-185.0,38590.0,25097.0,13493.0,2223.0,1436.0
015513,2022-06-30,2883.0,-224.0,,,,3210.0,2850.0
015513,2022-09-30,3241.0,144.0,37162.0,23547.0,13615.0,2697.0,1872.0
015513,2022-09-30,3978.0,100.0,,,,3923.0,3608.0
015513,2022-12-31,1476.0,188.0,38566.0,24801.0,13765.0,2694.0,1741.0
015513,2022-12-31,4210.0,125.0,,,,3771.0,2887.0
015513,2023-03-31,3824.0,146.0,37440.0,23515.0,13925.0,3566.0,2086.0
015513,2023-03-31,3824.0,146.0,,,,3566.0,2260.0
015513,2023-06-30,3672.0,338.0,36677.0,22963.0,13714.0,3520.0,2514.0
015513,2023-09-30,3800.0,202.0,36390.0,22543.0,13847.0,3654.0,3307.0
015513,2023-12-31,4252.0,195.0,35569.0,21625.0,13944.0,3610.0,2734.0
015512,2005-12-31,,,37332.0,34785.0,,,
015512,2006-12-31,,,40025.0,36714.0,,,
015512,2007-12-31,,,38926.0,36567.0,,,
015512,2008-03-31,1346.0,194.0,,,,1548.5,917.0
015512,2008-06-30,1346.0,194.0,,,,1548.5,917.0
015512,2008-09-30,520.0,-616.5,36714.0,36185.0,,1210.0,390.5
015512,2008-12-31,520.0,-616.5,36714.0,36185.0,,1210.0,390.5
015512,2009-03-31,1756.0,47.5,,,,1227.5,1300.0
015512,2009-06-30,1756.0,47.5,,,,1227.5,1300.0
015512,2009-09-30,2082.0,117.5,39249.0,37294.0,,1084.0,1522.5
015512,2009-12-31,2082.0,117.5,39249.0,37294.0,,1084.0,1522.5
015512,2010-03-31,1800.0,150.0,40326.0,38062.0,2264.0,1262.0,1260.0
015512,2010-06-30,1800.0,150.0,40326.0,38062.0,2264.0,1262.0,1260.0
015512,2010-09-30,1815.5,60.5,40616.0,38165.0,2451.0,997.0,1302.0
015512,2010-12-31,1815.5,60.5,40616.0,38165.0,2451.0,997.0,1302.0
015512,2011-03-31,1628.0,107.5,40303.0,37802.0,2501.0,1148.5,1063.0
015512,2011-06-30,1628.0,107.5,40303.0,37802.0,2501.0,1148.5,1063.0
015512,2011-09-30,1237.0,18.5,42078.0,39713.0,2365.0,994.0,783.5
015512,2011-12-31,1237.0,18.5,42078.0,39713.0,2365.0,994.0,783.5
015512,2012-03-31,1819.5,61.5,43736.0,41140.0,2596.0,1099.5,1287.0
015512,2012-06-30,1819.5,61.5,43736.0,41140.0,2596.0,1099.5,1287.0
015512,2012-09-30,2077.5,81.0,44483.0,41548.0,2935.0,1010.5,1516.5
015512,2012-12-31,2077.5,81.0,,,,1010.5,1516.5
015512,2012-12-31,2024.0,40.5,44483.0,41548.0,2935.0,1010.5,1516.5
015512,2013-03-31,1780.5,63.5,42585.0,39978.0,2607.0,1018.0,1280.0
015512,2013-06-30,1780.5,63.5,42585.0,39978.0,2607.0,1018.0,1280.0
015512,2013-09-30,1804.0,116.5,42445.0,39430.0,3015.0,862.0,1226.0
015512,2013-12-31,1804.0,116.5,42445.0,39430.0,3015.0,862.0,1226.0
015512,2013-12-31,,,,,,,
015512,2014-03-31,1777.0,100.5,45547.0,42847.0,2700.0,991.5,1272.0
015512,2014-06-30,1777.0,100.5,45547.0,42847.0,2700.0,991.5,1272.0
015512,2014-06-30,1745.0,113.0,,,,991.5,1272.0
015512,2014-09-30,1850.0,136.0,50969.0,47942.0,3027.0,830.0,1285.0
015512,2014-09-30,,,,,,,
015512,2014-12-31,1850.0,136.0,50969.0,47942.0,3027.0,830.0,1285.0
015512,2014-12-31,1819.5,154.0,,,,830.0,1276.5
015512,2015-03-31,3123.0,216.0,,,3709.0,1366.0,2591.0
015512,2015-06-30,0.0,0.0,49815.0,45762.0,4053.0,,
015512,2015-09-30,1306.5,158.5,53338.0,49079.0,4259.0,776.5,854.0
015512,2015-12-31,1292.5,102.5,53338.0,49079.0,4259.0,776.5,861.0
015512,2015-12-31,1306.5,158.5,,,,776.5,854.0
015512,2016-03-31,1623.0,258.0,57547.0,53345.0,4202.0,1339.0,1103.0
015512,2016-06-30,1632.0,220.0,59688.0,55624.0,4064.0,1080.0,1132.0
015512,2016-06-30,1710.0,232.0,,,,1080.0,1133.0
015512,2016-09-30,1733.5,182.5,56952.0,52481.0,4471.0,920.5,1245.0
015512,2016-09-30,,,,,,,
015512,2016-12-31,1733.5,182.5,56952.0,52481.0,4471.0,920.5,1245.0
015512,2016-12-31,1733.5,182.5,,,,920.5,1245.0
015512,2017-03-31,1623.0,257.5,55776.0,50941.0,4835.0,1014.0,1060.0
015512,2017-06-30,1623.0,257.5,55776.0,50941.0,4835.0,1014.0,1060.0
015512,2017-09-30,1558.5,306.5,55405.0,49973.0,5432.0,937.5,857.5
015512,2017-12-31,1558.5,306.5,55405.0,49973.0,5432.0,937.5,857.5
015512,2018-03-31,1666.0,241.0,59723.0,54230.0,5493.0,1118.5,1084.0
015512,2018-06-30,1666.0,241.0,59723.0,54230.0,5493.0,1118.5,1084.0
015512,2018-09-30,0.0,0.0,59009.0,53530.0,5479.0,,
015512,2018-12-31,0.0,0.0,59009.0,53530.0,5479.0,,
015512,2019-03-31,2275.5,340.5,70384.0,64574.0,5810.0,1150.0,1565.0
015512,2019-06-30,2275.5,340.5,70384.0,64574.0,5810.0,1150.0,1565.0
015512,2019-09-30,1752.5,265.0,69721.0,63628.0,6093.0,1162.5,1142.5
015512,2019-12-31,1752.5,265.0,69721.0,63628.0,6093.0,1162.5,1142.5
015512,2020-03-31,1589.0,148.5,75769.0,69460.0,6309.0,1306.5,1011.0
015512,2020-06-30,1582.0,148.5,75769.0,69460.0,6309.0,1306.5,1011.0
015512,2020-06-30,1589.0,148.5,,,,1306.5,1011.0
015512,2020-09-30,2216.5,265.5,77151.0,70838.0,6313.0,1293.5,1514.5
015512,2020-09-30,,,,,,,
015512,2020-12-31,2222.5,266.5,77151.0,70838.0,6313.0,1293.5,1514.5
015512,2020-12-31,2216.5,265.5,,,,1293.5,1514.5
015512,2021-03-31,2496.0,286.5,74852.0,67954.0,6898.0,1445.5,1797.5
015512,2021-06-30,2496.0,286.5,74852.0,67954.0,6898.0,1445.5,1797.5
015512,2021-09-30,2378.0,318.0,75040.0,67656.0,7384.0,1443.0,1611.0
015512,2021-12-31,2378.0,318.0,75040.0,67656.0,7384.0,1443.0,1611.0
015512,2022-03-31,411.5,-1023.0,64441.0,57781.0,6660.0,1429.0,1120.5
015512,2022-06-30,1138.0,277.5,64441.0,57781.0,6660.0,1483.5,391.5
015512,2022-06-30,411.5,-1023.0,,,,1429.0,1120.5
015512,2022-09-30,1674.0,187.0,65539.0,58786.0,6753.0,1478.0,1068.0
015512,2022-09-30,,,,,,,
015512,2022-12-31,1674.0,187.0,65539.0,58786.0,6753.0,1478.0,1068.0
015512,2023-03-31,2447.5,228.0,65092.0,58792.0,6300.0,1615.5,1249.0
015512,2023-06-30,2447.5,228.0,65092.0,58792.0,6300.0,1615.5,1249.0
015512,2023-09-30,4015.0,466.5,150824.0,141447.0,9377.0,2152.0,1951.0
015512,2023-12-31,4015.0,466.5,150824.0,141447.0,9377.0,2152.0,1951.0
015804,2000-06-30,,,409505000.0,387275000.0,,,
015804,2000-12-31,,,424026000.0,401136000.0,,,
015804,2001-06-30,,,434278000.0,411103000.0,,,
015804,2001-12-31,,,454474000.0,435873000.0,,,
015804,2002-06-30,,,232495.0,221757.0,,,
015804,2002-12-31,,,234723.582,225117.119,,,
015804,2003-06-30,,,240385.0,230645.0,,,
015804,2003-12-31,,,259811.328,249044.366,,,
015804,2004-06-30,,,272633.0,261450.0,,,
015804,2004-06-30,,,,,,,
015804,2004-09-30,,,,,,,
015804,2004-09-30,15515.8,738.0,,,,13280.1,11736.7
015804,2004-12-31,34114.683,1130.784,281318.15,269493.21,,27338.788,26173.037
015804,2004-12-31,19016.2,877.9,,,,13778.4,15691.5
015804,2005-06-30,,,334241.1,318194.6,,,
015804,2005-09-30,17586.9,949.8,339467.5,322517.8,,13119.5,13982.3
015804,2005-12-31,21936.2,576.9,345554.0,328000.0,,16199.3,17643.1
015804,2006-03-31,20340.6,1107.9,352212.9,334180.0,,15560.0,16170.2
015804,2006-06-30,17091.8,1181.0,349760.3,333368.3,,14512.2,12497.8
015804,2006-09-30,18360.4,900.0,360927.2,343149.5,,13255.1,15128.3
015804,2006-12-31,24112.2,730.1,377640.0,358907.0,,17055.7,18184.7
015804,2007-03-31,17970.9,1297.4,390738.9,371074.4,,16303.2,16581.0
015804,2007-06-30,24247.8,1583.3,389204.4,370330.8,,15226.2,16754.5
015804,2007-06-30,23689.2,1583.3,,,,15226.3,16754.6
015804,2007-09-30,15525.7,978.1,386184.7,368040.2,,13641.4,11936.6
015804,2007-09-30,,,,,,,
015804,2007-12-31,21650.8,857.5,382543.5,364192.9,,16650.2,16142.9
015804,2008-03-31,15690.0,1309.4,395238.8,375987.3,,16257.1,11436.1
015804,2008-06-30,13193.3,1066.1,394724.4,378764.7,,16106.5,14859.3
015804,2008-06-30,0.0,0.0,,,,0.0,0.0
015804,2008-09-30,10484.5,363.1,396242.0,379103.0,,14011.8,9994.9
015804,2008-09-30,,,,,,,
015804,2008-12-31,19911.3,-1202.1,383938.4,368465.3,,15606.8,8250.0
015804,2009-03-31,13521.4,221.2,389007.3,373924.6,,16129.1,13216.6
015804,2009-06-30,,,397495.6,381687.0,,,
015804,2009-09-30,18733.2,633.4,414019.1,395962.3,,15157.6,18001.9
015804,2009-12-31,31868.8,646.5,423816.9,403892.5,,17112.7,18237.2
015804,2010-03-31,23140.5,905.0,441372.4,419956.5,21415.9,17800.4,18285.7
015804,2010-06-30,19403.7,500.5,445806.1,425320.2,20485.9,15373.5,14774.8
015804,2010-06-30,15393.2,500.5,,,,15373.5,14774.8
015804,2010-09-30,19916.9,678.3,423297.1,402547.6,20749.5,14811.8,15737.5
015804,2010-12-31,33899.6,753.0,422430.1,402365.5,20064.6,17740.8,18922.0
015804,2011-03-31,20376.5,1008.2,426800.9,406433.2,20367.7,16462.9,15310.6
015804,2011-06-30,0.0,0.0,427707.6,407869.0,19838.6,,
015804,2011-09-30,13435.2,149.1,425785.0,407289.4,18495.6,14619.5,9750.6
015804,2011-12-31,30186.9,252.2,423057.2,404936.6,18120.6,16047.0,15996.9
015804,2011-12-31,29710.9,252.6,,,,16047.5,15996.4
015804,2012-03-31,23894.6,952.8,440843.7,420018.4,20825.3,17081.6,18980.6
015804,2012-03-31,23894.0,952.0,,,,17082.0,18981.0
015804,2012-06-30,18331.1,582.5,437268.0,417171.7,20096.3,14568.6,12014.4
015804,2012-06-30,16218.0,584.0,,,,14568.0,12014.0
015804,2012-09-30,20234.4,663.5,449431.9,427332.3,22099.6,14197.3,15977.1
015804,2012-09-30,20234.0,663.0,,,,14197.0,15977.0
015804,2012-12-31,29356.9,-561.8,441745.0,419176.0,22569.0,16990.5,16245.9
015804,2012-12-31,19650.0,-731.0,,,,14887.0,14595.0
015804,2013-03-31,21374.0,1022.0,447568.0,426939.0,20629.0,16194.0,16412.0
015804,2013-06-30,0.0,0.0,447188.0,426886.0,20302.0,,
015804,2013-09-30,18667.0,676.0,450489.0,429419.0,21070.0,13730.0,14445.0
015804,2013-12-31,22568.0,-11.0,449656.0,428251.0,21405.0,15729.0,17319.0
015804,2014-03-31,20378.0,1054.0,467821.0,444371.0,23450.0,15534.0,16134.0
015804,2014-06-30,22389.0,732.0,477960.0,454264.0,23696.0,15660.0,17145.0
015804,2014-09-30,19365.0,905.0,492057.0,468615.0,23442.0,15143.0,15569.0
015804,2014-12-31,24289.0,190.0,501318.0,477133.0,24185.0,17912.0,18056.0
015804,2015-03-31,27240.0,1120.0,535932.0,508693.0,27239.0,17572.0,22821.0
015804,2015-06-30,20700.0,1135.0,515172.0,490847.0,24325.0,16895.0,15086.0
015804,2015-09-30,14847.0,680.0,494285.0,470479.0,23806.0,15250.0,11183.0
015804,2015-12-31,26064.0,432.0,500549.0,475842.0,24707.0,18789.0,20000.0
015804,2016-03-31,19123.0,906.0,514153.0,488082.0,26071.0,17409.0,14960.0
015804,2016-06-30,21871.0,935.0,521163.0,495518.0,25645.0,16145.0,16010.0
015804,2016-09-30,20904.5,658.0,521184.0,495517.0,25667.0,15899.0,16496.5
015804,2016-12-31,20904.5,658.0,521184.0,495516.0,25668.0,15899.0,16496.5
015804,2017-03-31,20888.5,933.0,530357.0,505565.0,24792.0,15458.5,15795.0
015804,2017-06-30,20888.5,933.0,530357.0,505565.0,24792.0,15458.5,15795.0
015804,2017-09-30,19357.5,822.0,537091.0,510914.0,26177.0,15110.0,14631.5
015804,2017-12-31,19357.5,822.0,537091.0,510914.0,26177.0,15110.0,14631.5
015804,2018-03-31,19660.0,983.5,524174.0,499589.0,24585.0,16350.0,14811.0
015804,2018-06-30,19660.0,983.5,524174.0,499589.0,24585.0,16350.0,14811.0
015804,2018-09-30,15950.5,742.0,515827.0,491184.0,24643.0,15352.5,11205.0
015804,2018-12-31,15950.5,742.0,515827.0,491184.0,24643.0,15352.5,11205.0
015804,2019-03-31,23484.0,1054.5,501427.0,473170.0,28257.0,16621.5,18267.5
015804,2019-06-30,23484.0,1054.5,501427.0,473170.0,28257.0,16621.5,18267.5
015804,2019-09-30,22517.0,738.5,514574.0,484723.0,29851.0,16498.0,17263.5
015804,2019-12-31,22517.0,738.5,514574.0,484723.0,29851.0,16498.0,17263.5
015804,2020-03-31,16817.5,887.5,516684.0,489066.0,27618.0,16140.5,11694.0
015804,2020-06-30,16817.5,887.5,516684.0,489066.0,27618.0,16140.5,11694.0
015804,2020-09-30,23751.0,808.0,544710.0,512916.0,31794.0,16093.5,18311.5
015804,2020-12-31,23751.0,808.0,544710.0,512916.0,31794.0,16093.5,18311.5
015804,2021-03-31,24152.0,1257.0,547928.0,517763.0,30165.0,17381.0,18456.5
015804,2021-06-30,24152.0,1257.0,547928.0,517763.0,30165.0,17381.0,18456.5
015804,2021-09-30,23857.5,1032.5,586225.0,554349.0,31876.0,17961.0,18029.0
015804,2021-12-31,23857.5,1032.5,586225.0,554349.0,31876.0,17961.0,18029.0
015804,2022-03-31,11499.5,903.5,536180.0,515047.0,21133.0,11296.5,10204.0
015804,2022-06-30,11499.5,903.5,,,,11296.5,10204.0
015804,2022-06-30,16270.0,1198.5,536180.0,515047.0,21133.0,19051.5,10147.0
015804,2022-09-30,12532.0,1067.0,503236.0,474263.0,28973.0,11274.0,9980.5
015804,2022-09-30,,,,,,,
015804,2022-12-31,21829.0,1170.5,519051.0,500914.0,18137.0,18762.0,15323.5
015804,2022-12-31,12532.0,1067.0,,,,11274.0,9980.5
015804,2023-03-31,13466.5,1716.5,511207.0,482250.0,28957.0,12490.5,10927.5
015804,2023-06-30,13466.5,1716.5,511207.0,482250.0,28957.0,12490.5,10927.5
